,membri_familiari,lavatrice,lavastoviglie,ascugatrice,televisioni,computer,piscina,condizionatore,1F1,1F2,1F3,2F1,2F2,2F3,3F1,3F2,3F3,4F1,4F2,4F3,5F1,5F2,5F3,6F1,6F2,6F3,7F1,7F2,7F3,8F1,8F2,8F3,9F1,9F2,9F3,10F1,10F2,10F3,11F1,11F2,11F3
474,3,2,2,0,2,4,1,0,48.44280746817551,51.54204229859609,46.141136557248096,47.87027864719731,43.59085219230319,51.038218708363466,48.474556128727464,42.767725793824674,51.4259565341266,42.001960212360856,36.07366129084436,46.244087846699,40.98010469152307,45.806661999617596,38.16711162744077,41.50235015370862,39.97846146564798,36.48052948169511,38.92494740966445,38.42995377446183,38.3555935789845,34.17519071904766,42.37678797196395,32.06089525046203,47.998914966196516,41.08585446724814,41.438286030370804,48.943325916753516,41.37050602882507,32.88559045350062,49.74551624447357,37.93121520894772,43.98993878544228
475,3,2,0,2,1,3,1,1,52.28916126516478,45.22637477201069,44.8098561564131,42.01390862895295,45.98700464715494,47.69419584363683,39.551338138886294,37.38551109096567,44.29185531870017,45.077771947735144,41.955705134312545,48.07508562159941,43.29152086094618,44.60620687675384,43.47744541667609,42.311088596632075,37.67763282762809,38.63828705490702,33.420951165469106,35.749467672629144,34.08197937029083,41.30094858472763,36.734942283610806,37.37237695743464,49.15231470600498,41.67304400672748,45.6438933955574,48.09431862077463,43.90278116582593,43.68919666333766,45.528357792151546,39.43591811632427,48.22911585350819
476,4,2,2,2,2,1,1,0,56.32943962711388,48.57622935474815,47.430768524349936,54.53578287500592,41.80619340433846,46.073659994327805,46.85096398224665,48.12153046161508,41.97297057374557,46.51539856612986,38.805734425496674,48.675910420123266,42.36685898188185,38.09656215453893,43.417629336142056,44.03601154380822,37.969881919033035,31.58464044993506,48.117599011256324,33.597221511858116,39.67027318407719,47.64297664117228,35.165963623416104,36.80309891004838,39.98419587865495,42.274614188446016,39.29659782187256,47.97041472996853,47.99359077611572,45.13473415223888,51.95116197830272,44.95211638798709,43.582210337574516
477,6,1,1,2,0,0,1,1,57.774500477570854,47.84578100530882,48.53800874239821,48.609424030612715,40.57800097405182,48.84026920463103,49.99259789089825,47.421828335751535,51.18893208228018,42.77365577471974,40.87863694069832,41.229154626135724,42.29172200541378,36.78884107055932,43.02808878816228,47.55611224245243,30.47989238831947,44.71489535327322,41.18659482070387,36.037293405290654,35.421871736367756,43.07695418899622,41.49558936688906,37.3571555226099,53.57337843371714,42.76816131829313,42.68972627232712,46.73291004536257,43.83507704353904,43.53551374239699,47.825232462773705,46.47524124044961,48.46711028536968
478,5,0,0,0,0,0,1,0,46.22662004308829,38.05834365355865,47.08966375560462,51.250242059692305,39.1339298229485,40.578054555429176,50.13276721559747,42.82583925724903,36.185582256383135,40.05989804915208,43.45053765519563,46.443933823751394,38.54763151195992,39.95756373629126,40.509463382878636,34.75033906344363,29.70705937620256,31.36530673503816,42.39237420338402,35.802510103816346,37.45653111068654,39.886800536840376,37.50658617089842,35.885212602589306,46.896526252460916,44.14472873479111,40.41672866439667,48.99487847147089,42.47443276095893,38.96849346004536,42.25515471985959,35.91775095443699,44.562286437349776
479,2,2,0,0,2,0,0,0,45.47167166052174,45.21365014185854,45.70286671641757,44.02280717681382,40.4720970205148,44.62817121539211,46.91172922053597,37.57564367177181,44.0752872475036,33.9819316743324,35.70860082076225,33.48547672195739,38.04911370175528,31.388736170050784,35.52426638432316,36.290893882290945,27.161056718667414,27.284874751688307,39.392896300211135,30.175922870559358,32.57625289201329,38.1763481853699,26.28507222675993,29.980012875857696,35.70656837196462,40.34343506462066,35.98363558781602,45.80671383815652,36.95704431442689,35.18449907107214,45.363206955127794,38.470664790518576,43.72413813724165
480,3,0,1,0,1,0,1,1,42.83530273755378,40.654985122327666,41.44527753895835,44.633617619016256,38.3082471734014,40.65395485256942,40.83493884244879,43.769112588977684,37.75929156794809,35.93724024208121,40.67354713038272,44.12562598561162,42.79010396135383,35.38852859515368,33.19369073451497,33.55692392059608,26.76517720918055,28.397236236001916,35.864217192503205,33.623569897479484,34.29143622221565,37.37717977576006,37.750546186031876,26.94877252245521,44.59777883562358,34.95222899906616,40.40107413570655,48.976858685008345,39.20997449055045,43.374763074378336,46.578662829724266,33.82343088563387,45.58196189934517
481,1,1,0,2,3,4,1,0,42.18960354300245,43.387045145975044,44.47041239630069,45.267345425886056,37.77552909366345,36.58801426971491,41.46287141076154,42.67060292318081,42.768821248269475,39.11702488529895,40.564981276858326,44.670593764060676,38.59327499528812,39.2298978881903,33.53612983311465,45.00602914890899,37.39963294466378,29.974379437520273,39.57209459212755,30.235481938896992,31.715896165351367,36.568584481958766,31.387102290146498,25.940162475320943,44.41885448700294,30.832234616469375,36.71554606590885,45.340751683715006,40.296506895522285,34.81678682243327,40.58047528496735,39.395954441885706,47.017921246241
482,4,2,0,1,1,3,0,1,46.446331986825825,42.96284653727013,50.907069117615684,45.905953623464846,48.34872945218749,50.612375558468116,47.24866832747779,42.438229927149116,44.39503950588294,40.575894273584616,43.90472403146302,43.58984256466394,48.63949211857139,40.33958849399032,43.67970518076201,44.04540005523179,29.949117485348932,32.61390306629996,36.86594625098451,38.17591409016846,31.03252973221635,38.757500027464815,39.74038427452685,31.407141811571083,43.364022470785706,46.05949055027452,41.567791631446774,53.096651616324905,50.22215821864024,43.37264113400407,54.11548454366633,49.61783980295535,42.05911727145821
483,1,2,0,1,2,2,0,0,42.16205901489225,43.1406415938626,48.98362858992566,43.987478229875876,40.76763372285577,37.84000941858507,41.88627955031589,43.322147992281685,37.23832706208937,39.274963126211276,40.94889287182886,34.83008720710516,40.15273340660875,30.723022984093916,35.39067574368157,34.33326731348527,24.506051451647988,35.98971393900384,34.27741031325684,29.630150022863333,33.28361507959709,38.88965969971004,29.116015922710417,26.075628114554615,33.77291745285661,31.499916507635454,42.10506304291774,40.58661641236607,35.693057226529646,40.15730426884591,37.317755366269175,36.410966122022124,37.00406281676743
484,1,1,1,2,4,2,1,0,40.43442441378412,44.71540284735783,38.6495644268236,47.85990163908711,45.826353190677125,41.24134641487736,43.46435789794871,37.95617833597775,42.52358854846746,39.044629816610176,42.510188272326204,42.211100242088726,40.77983137771636,35.4660265718734,35.17452386532206,35.011662528605015,33.09695443624811,30.55608935245616,31.04442915715173,26.14313484513632,34.03248074018084,36.87941686964813,29.450810409693045,29.023339952273222,43.32600131593182,41.959144782055624,38.76390962880242,40.84609561721551,39.97576442044403,44.79440641965218,42.42249425240355,40.38451807097771,36.00844017566825
485,4,1,2,1,0,2,0,1,45.387220377655176,49.78181101349984,45.051960189922,50.979614856599326,47.99670348372096,47.67656790054554,41.44274046582106,45.654579646972365,45.44067858465038,41.99612170251726,42.87359916357637,45.11326875779478,41.31950086121047,35.249783012574305,44.125951986215284,39.108602423550465,32.86128052620765,36.68286017685607,43.51172839485988,28.20035517656057,38.3090001517375,46.33569198609218,31.097390805187576,33.81977316578281,50.72201796794319,38.06207227771542,43.60501022200808,46.693202072553966,36.8652113914929,39.44836416211102,42.91862064467521,42.987246917663406,48.694900968129666
486,5,0,1,2,0,4,1,1,56.66733426564258,51.7030458517736,49.67521105773778,52.18854460689063,50.82175281595684,50.546500410559766,55.012405745948065,43.99276176802646,45.95064260737603,48.583024327036945,48.19897628357663,47.31499078098337,45.533985751598784,37.201390946617074,33.789385860404934,41.61418112399959,32.4126685369596,33.93808236327538,45.77783748260651,36.56601563093435,35.251372158085516,35.057945830173665,42.62191626508908,36.27463562876921,51.64026089679911,45.597579290521196,45.46047460536554,43.24771784731305,41.713904831709705,39.10542720215327,44.45811694388176,46.20044282413345,46.44150577004886
487,1,0,0,2,0,2,1,1,40.05046914793564,39.34968630974504,40.62471960709709,38.47082636182787,36.66105904501787,38.35507880680688,38.01472457143085,34.978656564391876,39.234307804616826,32.419335915320154,36.879120438179314,40.60596156279937,32.63795377729997,31.983566266632074,30.02776575175079,30.51681726278949,28.86404577747911,32.088863727249525,31.416713936092215,25.074432911856352,31.654751630864716,30.381559604054225,33.24470844419294,25.25201304958594,44.8871099967192,28.225587398822448,40.03342744322544,41.766503741856916,32.21039704167922,35.73262350132366,47.2723886250335,33.94688752536729,43.98733795221207
488,4,0,2,2,2,3,0,1,47.6755047743945,47.40684192992698,53.49614055775184,47.604095797408014,41.22092676851875,51.496434470098876,51.66407811755279,44.93426406365157,47.22052997648961,44.50477698151466,45.08558186372035,49.33036112512435,42.78924389849904,35.89449295036183,35.78758739731869,39.84406422319795,29.844234616144767,34.98024201057126,44.016734471322955,28.386656319187804,38.29217168495703,37.66805396870659,34.10609600088829,31.369221408277983,49.41997130285742,35.796100152298905,47.74023719239515,53.531611200002956,40.76356087543177,45.61960342434594,44.17859153885397,46.84947535515467,41.149756619744586
489,5,2,1,1,0,1,1,1,55.05246439346362,43.96337438591701,49.532496114392885,55.47552946766158,49.25612065572455,50.417987926140675,49.9399634748308,45.98037593263143,42.52956821695986,40.539132414816955,46.55826509516399,41.32235453417379,40.362099227220924,34.99967292637356,43.34660249553118,40.15223462754546,37.061902205032425,33.87442230393826,41.89451112472916,39.36176894082369,31.146939307804995,42.81107651553638,34.16918858100067,33.31699955206844,45.62006960136103,35.08199084671638,51.71575814501264,50.548750053598816,51.21563473225543,35.78865247232013,52.438592506104705,45.57592426991533,44.26165922556162
490,6,2,2,1,0,1,1,0,57.8744856565801,51.33762923442353,48.72986352649435,46.58153990095181,50.381026895057374,41.03372866329602,47.08369170841888,38.872420596790136,40.785153356886084,41.7062534430376,47.46035711382208,45.84212250743666,43.87609049548223,42.002800877212074,38.32554799425969,46.670790229957056,31.674841320416537,39.94427824032207,42.33752123881591,37.15174305604573,42.72692215173099,40.302178137395316,42.48067468335969,35.70045398526694,50.16094223868666,42.63940559262862,44.52949785065993,46.1032004563951,46.84136044212748,45.29288303095834,46.55493195119932,45.544249711150094,47.258301110005824
491,1,2,1,0,0,2,1,0,51.20825839413543,39.07605346552723,43.26351329387703,46.73442810414915,41.825868998183736,38.31427794943834,41.37076901579211,38.998812924914574,39.13231078556344,39.74434741521688,36.47553326193225,42.55764943904807,35.872691220909594,33.16099478771135,35.162741788167445,34.81707067934503,32.89141466111279,29.429006991746693,31.822008058376166,28.625927316987305,30.791863476878596,36.54077081862061,30.219583169160618,28.84596630766219,35.829357129820416,35.620405700779074,36.1860907138515,45.56642530891869,39.71554305539823,35.226763654319825,42.51900512727405,32.97139825105827,42.600823157116444
492,1,1,2,2,4,0,0,0,50.313419516224954,48.516762080170174,50.16372925488796,47.13211105272674,38.01887590600713,44.78253707784181,45.35011133463138,34.939534718699704,45.79472234355726,40.87960156010234,34.40664940255021,36.81114253650992,30.78052392522042,30.45271024101259,39.439925974200165,40.40348435459631,29.625629254946297,35.33916142904498,34.60737775106906,26.778510893575735,31.57421389336638,40.14898779515648,31.053132661655713,28.472460569856985,42.99196876917364,39.70428497813251,36.98417976154212,43.770648645281014,36.64892796122925,38.02519334210627,44.84977398167631,36.68685523058343,46.24025307095876
493,5,2,2,1,1,0,1,1,55.00943116154908,52.254924829628514,52.8904593091806,46.55060018947159,44.58699739569825,53.38556916030924,51.146399451870394,42.952783112668676,49.71104658512598,41.675628315826934,39.69153090347459,41.037295218239464,48.04089315665257,39.42994199345809,36.419591850510415,46.712877672398776,34.32226632148151,35.92889034444692,37.27093390860082,34.76384464936739,33.70412798124684,43.63356648729625,40.29417669322472,36.76064306588911,42.221002804106526,46.16157165472573,44.247359675578224,47.60526695512983,38.99082902666413,38.56793558860694,53.5030738643147,39.43079560470073,51.67494703735653
494,5,2,1,2,1,2,1,0,49.93299985191901,52.78799238769346,48.06352058345451,50.143251459403714,49.08172012182703,51.74877142471999,47.30434452503377,42.21318058151288,43.67203234750987,43.919496111506554,45.89078019081539,42.342994936025256,41.65366698788946,46.70808696112029,40.51286744437196,44.670092949052176,39.94033771965552,39.81940987542596,45.42243339505445,43.576500261665714,35.64516460480941,47.498178547675785,42.331734201475555,41.67408339450931,48.2021110266429,42.196999262794975,44.62535712961273,54.26269403848324,45.75039728634784,42.73188669255899,55.29019495743582,38.789992388753035,42.46824147784226
495,6,0,2,2,2,4,0,1,50.56630327827333,44.04115961840332,52.631570439356985,52.63081111144392,50.57726371144004,51.95932049448497,52.82571358206909,43.98547615567328,54.55114716483579,51.12689684350068,48.25736056730027,48.93772545884494,44.339665826030576,45.49120262016768,40.83236099033334,45.12129450882827,32.31460653824375,43.15543707218556,46.94231668204172,42.394651206912165,49.095745970694445,47.00987781531418,40.24692731587976,36.24467243290484,51.00281668320437,48.889166313308834,50.61921648846824,51.89561091531819,45.14241189204505,46.403851994090296,46.22743267434466,50.93316752001096,44.64091268414388
496,1,2,0,1,1,3,0,0,48.103247902631104,40.62861438257822,42.40304478397553,38.88648446190967,44.97507351504129,35.37840321027948,39.36866912420228,35.483344592218785,44.196634421722536,31.551839099573826,39.19354967150086,32.157382252607114,39.99310831823485,30.57360026545396,37.27261557437927,36.53431793689074,24.482235427508968,29.124465414863867,28.091181171210508,33.757791508085795,26.29202603128925,35.943633248216884,34.72896824636868,29.48717798018257,39.15056120930443,34.33907271476768,39.75031864276833,43.20816606813763,43.48299832154742,31.68052703523945,42.93053319369624,41.7031254290754,39.350146466723594
497,4,0,1,0,0,0,0,1,45.37077702459364,39.95194148910971,44.188970398136135,48.27482738470745,39.05925944351178,43.26150623590114,37.258041257441,38.21738569984349,41.40519088980413,44.82869279305986,43.006213632876836,38.47145253946949,38.986068631516844,34.916738338082475,35.50323660201371,38.55230345646557,34.00225774502292,34.10724342742658,38.937437294091744,32.79942146505453,33.62662218637894,38.448902132179605,40.87158024483104,28.588007195226673,37.733748701998614,31.492975995495147,38.26589178790406,38.42361601166449,35.6134712702539,41.53103217587043,51.152859321194995,35.194212464461465,46.07254108945022
498,2,2,2,1,3,0,0,0,49.744139595443485,35.93264325342404,50.50636907578481,45.27196477748119,44.54434513716449,42.95350923465309,36.608974122410004,45.65459920968637,38.19782040069635,39.51255181327121,33.91575971753981,40.94605310421933,42.89072855929255,34.70510293657666,37.37071443187189,42.9718040187392,27.873837371992238,31.88914537056949,39.380247056631696,30.569328565860197,29.458597935035577,37.84328967130955,27.667640068283916,24.864412111092904,43.05649438923408,38.44101041200219,36.18995756134036,49.12989227792513,35.8078660684604,41.92327960526755,41.841860100474605,38.5797840554275,37.37101915080765
499,2,0,1,0,1,2,0,0,48.01890012918634,46.17601618975583,37.45567790397668,46.08751963073603,39.51217440106806,40.65908169311234,41.58374210411289,37.15304984821678,35.0468842957408,33.65512050463588,31.764649981266057,36.03260883855566,41.38542830369056,32.85284454414034,38.558092541215196,31.662802223398796,32.20952104009224,26.946608225121338,36.048655927235245,30.301871202095093,28.42254537591157,39.80656141688796,36.462083306266564,23.82913434533055,36.07955182763239,31.064900948091395,35.64691750888949,48.06738859429949,35.691760550832505,35.52242879643699,47.99601895413766,35.82551179259492,35.31453974908174
500,5,2,2,1,0,4,0,0,52.609005924242226,45.5678753101109,49.19676551827114,46.084833525306266,48.06696519904101,47.01006857981647,49.05143598458183,50.66083477685213,40.2753801952364,48.353269483783635,42.95412869600924,50.1263883785677,37.275918873991834,40.13003233595531,40.99139719570857,36.074353940041114,32.641246467855545,34.43855111510834,41.291934385718456,34.54779293868413,42.1474769431845,40.5220962615446,34.45084702418983,37.134108482148065,49.18992223049697,37.09084168178616,38.69452164202345,52.46052151087954,42.475961014185266,48.61648245639823,47.937537494921834,43.81375839603954,45.67203573536021
501,6,2,0,1,2,3,0,0,47.87188381536787,52.58693663254141,53.958713212813095,47.25679173212237,53.35700478657429,56.959410255815826,47.01754593969034,44.99237481667773,43.984610682581696,46.20275201744559,42.03712462778504,47.09217758733391,45.51934081758395,48.12659354506765,51.524955501827435,43.5489599386206,32.95829018816018,42.91373009254134,42.774956773957136,38.284783382236064,40.4493057082389,40.83361550869446,31.388080382602784,40.43110364006985,41.18990563862954,42.6826560892476,43.24475287917596,52.08646447330947,48.28177065179748,42.64694676638761,55.39829238897161,42.12122535085617,43.597202430080316
502,5,0,2,2,4,2,1,1,49.13254510850631,47.17793581750296,47.43669615722356,43.8831750062501,49.79520554847928,46.93550700780124,46.04101880564493,46.692818765701105,50.61501071087497,52.868882953371454,46.83437125721979,46.47290150966213,50.63626134343295,42.33015429301464,42.89249755705448,47.09212333976021,41.050127182446495,34.1851657805231,45.19716069970611,31.14830527259087,32.715121960323366,47.85008924649503,41.319440446870736,40.97449307403847,46.87264064503168,43.6414471371976,39.26356639920995,45.142443958274484,40.191197593317106,42.44353287586207,52.16151097765832,43.679709530274586,50.23856571278041
503,6,1,1,1,3,3,0,0,54.12704731045846,51.49204172080536,51.72201439459277,59.46267457895378,51.43927631223056,49.996203621613475,47.98799472057803,48.019802710308916,58.476538177784626,52.23688426883553,50.29053334271246,46.00360150229534,53.36852134270444,41.23356527223062,44.64826116135929,39.01582311295946,42.63878448338031,46.109890441116974,33.86222728853724,43.33170983538836,41.75590642187763,41.9640721189107,37.87336110476469,36.71053726804109,45.22188847079995,34.99640861356011,40.11149227043729,48.68352660749925,38.10034053222705,45.95942724267081,46.74685325532081,40.79710879109512,40.95600991151118
504,6,1,1,1,3,3,1,0,52.96360645314,52.981061354874505,56.967584633483106,54.35291138419921,47.80274989479363,51.557162523336196,47.63260143843494,51.03476947947748,55.91002856404341,52.025862222172954,46.006841962850324,44.486082479362594,49.759665824209534,45.51811006235212,45.32630150942092,44.93204825882628,40.262863708017555,39.36534271406741,45.8787671374507,34.79991335723394,36.11533003385311,41.93143271394728,41.307566708690125,38.140078752488726,53.45863766645546,38.53846622340974,48.750583996331684,51.23634685975008,41.730039891522864,44.6777009463855,57.5550242736131,47.126595657373095,45.467204531125915
505,6,0,0,1,3,4,0,1,51.75188222420274,45.40177187517361,54.58958458523193,52.858435862516295,46.479448164881674,48.378633446618544,47.0203575799015,43.318935060614145,51.32336341394594,49.575477841053676,47.26914062466047,51.33746208926244,46.829767780800665,47.876060553756766,41.56531821589276,48.42634283497047,30.756670624792143,43.10191763365261,41.59006916711253,32.21566512749735,41.17095925987678,40.75466221673828,38.66278559865942,29.38472620973206,52.8353130918088,37.24216888022019,50.17054289413511,43.534828223594985,41.204028233639626,53.83132463641745,52.7537858035224,51.79544937411927,56.457598235920834
506,6,0,0,2,0,2,0,1,45.07210817584978,49.2639413543036,54.190764071409006,56.30574103227284,41.3806226078545,50.72617088377704,48.17931018979384,47.22996437896789,48.884179715333396,39.56553536994328,42.2718042826969,48.24643801579807,46.44226512996864,41.47724262929974,38.33268252537489,37.96411891283251,39.930464724577334,44.7958949042354,36.868303391199554,41.702958729629216,40.383104704718164,41.15427340449387,41.54060956135083,35.22237879047723,49.34224036241337,42.05635337972144,50.32888864133409,51.320062571248734,46.604840425042646,39.101029465696705,52.707256859382625,47.96668111139988,54.0483507546898
507,5,2,0,0,2,0,1,1,56.820712749251115,45.472122592521835,53.1689076886198,47.049233000956974,41.92962420117649,42.37170928702706,43.8259947836532,40.16923527967217,44.63032163861656,49.169352144763174,42.81509902034786,44.273216637727586,43.85417833494058,40.41085936622615,35.93890682841572,48.12181380411937,32.04687280923013,37.95592741536038,37.18142820003831,26.79052753349686,35.13777680770831,43.561196292004475,35.94791958114544,32.99546709313275,48.512246100241754,41.618527187661066,39.20395700103518,50.49518445248284,49.69352246094373,38.6418165124118,46.469345356062654,44.45684031969522,38.812028285866006
508,4,0,0,0,1,2,0,0,43.36482125310632,47.79465510683182,40.15477437270247,49.22377840454122,39.06989721548726,42.874196342867876,39.649927662421575,43.09961182067349,34.21826127229467,37.8882582199939,42.89986438838836,40.71252107319063,36.19103192365971,30.74837680988828,41.93277073164032,35.26968514742588,27.673023141103606,36.404627632260436,36.59526307873765,27.417732697478627,29.136979649649422,46.432394265846085,31.633667226816954,31.67822714774543,38.689373169547345,41.73411393330182,38.63332098895962,43.23124060294117,43.70541549232213,35.243353034745745,41.652657815144366,39.10604212610912,38.49597954313319
509,5,1,2,1,4,1,1,1,53.75590092539233,55.11329676707416,46.18361470406459,43.35551651107026,50.07358453729289,47.818702070452666,52.9469409072266,47.317987849042765,48.743823056885674,51.34530494497403,37.04016858034665,44.611351043091254,52.89899120308612,48.0502557197614,48.08805063282352,42.361383129131255,38.78374902146682,37.37270747991186,44.098522444471975,32.69576611009877,40.41350742987286,45.64451002155379,34.371342421792704,33.88767182636811,49.49969216132125,40.777047837157276,42.8838466805208,46.34730683744937,44.86595005653481,51.088988355938625,52.95303062993482,48.61902133608357,51.29822408110409
510,2,1,0,2,1,4,1,0,43.986685596528005,46.98154756376012,46.6855938924613,40.94617243432938,43.605115632736656,35.84522536138482,39.44686928886086,47.25858763293652,41.08325238847616,45.655923176325246,44.947791110347055,36.29743140491586,44.9962175010792,36.064156723261306,41.766100989005615,46.01025738632676,29.311886313579222,34.31876203634529,31.89390172341223,27.70632590283495,32.41733361019355,40.70158203309021,33.11313652255237,30.278452493744282,39.2682493105708,37.754039386335684,45.2410320366657,42.58145302557871,35.656868490207415,37.54165614138668,50.56156375939832,43.11824236896998,37.55389345000145
511,4,0,1,1,3,3,0,1,50.17989005450927,52.18516559513433,52.203783452232315,48.727520965798305,48.08607023409946,45.4510183094151,48.9254178452189,43.626683025700906,44.879008555146456,45.694194345331226,42.80222110774479,50.61026593781486,44.502976727213415,38.90037057936981,41.87079304723931,43.07750835585242,37.499325144505846,43.10028249221006,43.566793343759635,28.341583015651164,37.96102823196452,40.68935054245109,30.925145361687182,26.960644301031117,44.3237460465684,44.88471330472438,44.102379260864716,50.81239959340647,40.20797013108143,42.450388301656105,46.785605060718225,40.34912899178355,45.757543771335186
512,5,0,1,0,3,2,1,1,57.1613997518792,42.64334951375309,51.53099276353262,54.95997673178363,42.42482762484178,55.92204197325502,41.47219207493546,43.46407971114406,48.49018791857086,51.268085919364374,47.479615604414036,38.780041250686295,44.97015609291817,41.95878547575141,45.2198991383046,47.13252231965663,36.48701246956417,42.31282049142305,39.30892120532986,39.218583457424565,39.360487150390846,40.10727804224574,34.41158613479785,41.072904488606575,40.29171789165867,39.3471755980076,40.556350046006386,49.91744979320269,41.824978289372105,41.92875739146529,51.22913130055571,44.05601830511245,45.4769575175677
513,6,2,1,1,4,2,1,1,55.848402234060764,53.562502637768226,57.45689603933365,53.461211301485804,46.7174502662222,51.68388303599194,49.62647084904126,45.419474782018824,52.01037775031961,54.173185650100066,46.33081888490668,44.141416584967864,37.48538944434292,45.05455457971195,51.4866600390511,42.94647366360542,36.73659025863639,37.496590525313266,50.46832791761824,35.62927758377818,35.65299269675465,41.520256665995106,45.02907913576557,42.86051247591726,55.63208605895063,51.681193722978854,52.626033895971716,50.507173603699215,42.71476441608729,42.764092559923256,51.33542276839132,43.08045419630224,46.47197072836906
514,1,2,2,0,3,3,0,1,47.61983807494128,42.869702606304884,43.82371415487192,40.75646183590172,42.5670476380401,40.04469949342978,45.832828581109624,38.73720594201195,44.388927071555116,46.08078929228299,37.393702697831145,36.590911317622364,41.11852521977831,36.091137535982085,30.319770542421747,37.30179560260821,26.80399603320295,36.41051611450753,43.28234425752516,26.320721476896836,26.99002684510965,39.58590481451044,28.205760413012033,27.245304628122966,34.08663460627174,31.601736805276225,44.14595968010334,46.577946507674135,33.81523626898105,44.909573725143034,40.98842642217487,39.2430171633535,41.815202589419435
515,2,0,0,1,1,1,0,1,47.50512117317119,37.359423350127784,47.82820944234503,41.483702088819804,43.69736518706519,37.0432212594299,38.299262634163874,38.09110630336648,38.66957713566636,38.551793375182896,37.35082859053095,42.90882452346401,36.44273521526636,30.951677945134143,34.647167097859565,32.420979856952144,25.522972824414786,29.109940914836496,33.05415910809313,24.418298975971894,26.673377963125706,36.8261886408635,28.592961637434666,25.651327385267983,43.34970535306164,39.36225765738556,35.85044340759856,44.07448166303144,36.606042498381875,33.739529317821486,47.09084244764111,37.06683320569129,44.10645151035578
516,3,1,2,2,1,2,0,0,53.482243208078316,42.899753865742234,45.617826097924706,52.314276892819926,46.78639845813604,48.31912302674336,45.30334426064318,44.914595407839805,44.61100846347732,44.82046359846012,36.26853271737244,39.66257840590828,39.07977404638736,37.00026704825899,41.6097179191015,45.8768440807287,25.626566881300626,42.40334664072165,35.8401955090203,26.674490016226937,39.671147435105325,41.33004115200987,38.679569216387755,32.19105251212121,49.61724206729768,35.5843760099844,39.359604122634,50.37677832570896,37.30347415963546,45.271754360843296,42.25348000308494,45.04207475331241,49.297298707439175
517,1,2,1,2,0,2,0,0,44.29803505454959,42.61580406013399,37.69359276165075,39.00183081453402,37.26114505380372,47.154706052416266,44.766133226368574,44.64352874830277,37.28830305330415,34.95394216566036,38.03954093720949,36.89850165266359,32.840358120913415,30.37394553729044,40.40222266758627,37.66970918619133,30.126904808117125,36.701085184145896,33.007992445102225,23.868812107535966,28.620500446025048,38.230766092136385,27.486034110955213,26.442132192396528,41.44700684358064,31.682474487671367,35.95554217713088,45.48697219703125,33.91681734286913,39.54255615133185,44.39909812844137,37.950297238354054,45.27739760282148
518,1,0,1,1,2,1,1,1,49.617120985079765,37.12605028936798,39.61762090292375,39.84509049297303,45.22447429466719,45.14774779324452,43.648758929959236,40.37312097516535,37.47698181106096,37.452584554733555,40.842845529845164,40.599690583733235,41.47306741769848,35.7892658747256,36.487433609766164,31.3322610762443,33.42602585994646,33.231824189485984,35.242583835767185,31.154515674547042,34.64548219422461,40.55166547158316,36.43013691828896,24.64488468459195,41.237341886076806,38.049858799803715,44.964413753872954,44.19817496734988,40.9952623815373,32.78819018061763,46.69008255449992,39.46105188108843,44.264976370350034
519,5,2,0,0,2,1,0,0,56.28519025955546,48.424517428481366,42.35172958102211,46.06449095030105,48.40967335806947,45.21530716796434,53.48906300418799,41.6500579326844,47.03808600676007,47.03516214336914,36.81135980623772,40.74642920670006,42.76824114178409,37.45847732403524,41.25078260749079,40.506856800646624,35.93660979606116,33.078349317492176,38.888503253565894,31.949070253022093,29.35581794558439,39.89137217089328,34.38574854774945,28.723537839876503,50.182738712541834,44.85533338402691,49.63136472327585,49.41027242492,45.381954481939665,45.96396519374288,48.27620918740444,46.979887163300226,49.74692088737897
520,1,0,0,0,1,4,0,0,43.94736809060879,36.867882215430484,42.998601958935936,39.2655703897962,41.33391778540076,39.70599674953134,38.9470383670613,32.678924126692095,44.75973627423413,41.47212869044134,32.086626149900184,35.80608784274698,31.025737908549466,28.83752110448416,27.990138133979556,36.16492264608252,23.697422890479068,37.90491637564595,36.287950526782296,25.988401567372748,26.508430130145808,33.97605600461133,25.375741925489205,20.996307417193975,40.448523211391105,39.11553267588438,39.79441469990401,38.10658698906814,36.90442874853583,29.684998557731724,45.504317789457524,39.28293339074909,40.31438037639528
521,3,2,1,1,3,0,0,0,44.31571193022857,47.45350330337426,45.06132465518524,50.634775026464524,41.57284236713574,41.31699153947424,44.42585870296528,45.89855877395894,47.50303090588783,46.570426350531775,34.49548930718482,42.575771158688255,44.166040315729774,42.07785179200036,42.87082902789587,38.30399981079952,35.479974881076416,32.70375821559548,36.31823564080798,25.675388968705814,32.48609379364192,37.72594838282739,39.4426831838469,35.03219135071723,46.72887542173729,38.19514556989221,43.119865818937775,43.243820950533255,44.893523294006314,44.15337494916303,39.98161275944596,41.04385931219346,45.32856890805641
522,6,2,0,2,0,4,0,1,55.42948291768785,46.37786948704458,59.8598792422749,46.802290280434526,45.536891302908494,43.65970172988601,54.96841652190416,45.96817477879821,41.81413951589997,54.379430122145834,43.303241003060094,40.04472395540454,42.08986737645539,40.117998461118226,40.45838608155766,45.533971218355546,33.08943599958181,44.601670204111336,45.280758499030505,36.65693651057995,38.7671218563588,43.34691566983754,38.93197474489535,31.987819076550462,43.268185689540005,50.53255676771314,54.981676737878054,49.40075579933948,46.59997178062773,48.86639883224647,54.28330579813113,51.343363322814405,40.698245185697566
